Month Name,Month,Year,Query Count,Query Text,Month Num,Rank,,,,,,,,,,
May,5,2019,34,INMATE,5,5549,,,,,,,,,,
May,5,2019,17,inmate locator,5,15102,,,,,,,,,,
May,5,2019,64,inmate search,5,2036,,,,,,,,,,
May,5,2019,42,Inmates,5,4063,,,,,,,,,,
May,5,2019,24,inside metro,5,9261,,,,,,,,,,
May,5,2019,13,inspection,5,20168,,,,,,,,,,
May,5,2019,16,inspections,5,16227,,,,,,,,,,
May,5,2019,16,insurance,5,16227,,,,,,,,,,
May,5,2019,8,Interactive map,5,28780,,,,,,,,,,
May,5,2019,13,internal audit,5,20168,,,,,,,,,,
May,5,2019,32,iprocurement,5,6069,,,,,,,,,,
May,5,2019,8,isaias lagos,5,28780,,,,,,,,,,
May,5,2019,32,isupplier,5,6069,,,,,,,,,,
May,5,2019,20,its,5,11950,,,,,,,,,,
May,5,2019,22,jail,5,10472,,,,,,,,,,
May,5,2019,9,Jamari Brown,5,26399,,,,,,,,,,
May,5,2019,9,Jamie carter,5,26399,,,,,,,,,,
May,5,2019,22,job,5,10472,,,,,,,,,,
May,5,2019,23,job descriptions,5,9894,,,,,,,,,,
May,5,2019,12,job openings,5,21410,,,,,,,,,,
May,5,2019,176,jobs,5,193,,,,,,,,,,
May,5,2019,9,john bourque,5,26399,,,,,,,,,,
May,5,2019,8,judges,5,28780,,,,,,,,,,
May,5,2019,19,Jury duty,5,12942,,,,,,,,,,
May,5,2019,13,Leroy topp,5,20168,,,,,,,,,,
May,5,2019,40,Library,5,4351,,,,,,,,,,
May,5,2019,25,lien,5,8768,,,,,,,,,,
May,5,2019,11,log in,5,22840,,,,,,,,,,
May,5,2019,18,login,5,13846,,,,,,,,,,
May,5,2019,30,Map,5,6674,,,,,,,,,,
May,5,2019,8,Map of centennial park,5,28780,,,,,,,,,,
May,5,2019,19,mapping,5,12942,,,,,,,,,,
May,5,2019,105,maps,5,862,,,,,,,,,,
May,5,2019,8,marcus canty,5,28780,,,,,,,,,,
May,5,2019,13,mark sturtevant,5,20168,,,,,,,,,,
May,5,2019,42,marriage,5,4063,,,,,,,,,,
May,5,2019,9,Marriage certificate,5,26399,,,,,,,,,,
May,5,2019,38,marriage license,5,4689,,,,,,,,,,
May,5,2019,10,marriage license applications,5,24413,,,,,,,,,,
May,5,2019,12,Marriage records,5,21410,,,,,,,,,,
May,5,2019,12,mattress,5,21410,,,,,,,,,,
May,5,2019,14,Mattress pick up,5,18917,,,,,,,,,,
May,5,2019,12,mayor,5,21410,,,,,,,,,,
May,5,2019,8,Mayors Office,5,28780,,,,,,,,,,
May,5,2019,8,mccabe,5,28780,,,,,,,,,,
May,5,2019,16,mdha,5,16227,,,,,,,,,,
May,5,2019,12,MEANS,5,21410,,,,,,,,,,
May,5,2019,27,Media releases,5,7822,,,,,,,,,,
May,5,2019,8,Melissa wyllie,5,28780,,,,,,,,,,
May,5,2019,17,metro action,5,15102,,,,,,,,,,
May,5,2019,25,metro clerk,5,8768,,,,,,,,,,
May,5,2019,8,Metro codes,5,28780,,,,,,,,,,
May,5,2019,22,Metro Council,5,10472,,,,,,,,,,
May,5,2019,13,metro nashville network,5,20168,,,,,,,,,,
May,5,2019,28,metro parks,5,7373,,,,,,,,,,
May,5,2019,8,metro salaries,5,28780,,,,,,,,,,
May,5,2019,11,metro schools,5,22840,,,,,,,,,,
May,5,2019,65,metro water,5,1975,,,,,,,,,,
May,5,2019,13,metro water services,5,20168,,,,,,,,,,
May,5,2019,28,mugshots,5,7373,,,,,,,,,,
May,5,2019,18,music city center,5,13846,,,,,,,,,,
May,5,2019,12,name change,5,21410,,,,,,,,,,
May,5,2019,19,Nashville,5,12942,,,,,,,,,,
May,5,2019,16,Nashville public library,5,16227,,,,,,,,,,
May,5,2019,10,nashville yards,5,24413,,,,,,,,,,
May,5,2019,26,NAZA,5,8239,,,,,,,,,,
May,5,2019,11,Noise,5,22840,,,,,,,,,,
May,5,2019,13,Noise complaint,5,20168,,,,,,,,,,
May,5,2019,11,Noise ordinance,5,22840,,,,,,,,,,
May,5,2019,13,nonconforming  lots SO96-555,5,20168,,,,,,,,,,
May,5,2019,33,notary,5,5822,,,,,,,,,,
May,5,2019,14,notary application,5,18917,,,,,,,,,,
May,5,2019,19,notary public,5,12942,,,,,,,,,,
May,5,2019,40,Open data,5,4351,,,,,,,,,,
May,5,2019,14,open data portal,5,18917,,,,,,,,,,
May,5,2019,50,OPPORTUNITY NOW,5,3044,,,,,,,,,,
May,5,2019,19,ordinance,5,12942,,,,,,,,,,
May,5,2019,14,ordinances,5,18917,,,,,,,,,,
May,5,2019,9,Outpost Nashville,5,26399,,,,,,,,,,
May,5,2019,10,owner driver,5,24413,,,,,,,,,,
May,5,2019,57,owner driver report,5,2492,,,,,,,,,,
May,5,2019,25,Owner driver report form,5,8768,,,,,,,,,,
May,5,2019,11,paid family leave,5,22840,,,,,,,,,,
May,5,2019,21,parcel viewer,5,11275,,,,,,,,,,
May,5,2019,71,parking,5,1716,,,,,,,,,,
May,5,2019,9,Parking permit,5,26399,,,,,,,,,,
May,5,2019,53,parks,5,2784,,,,,,,,,,
May,5,2019,21,parks and recreation,5,11275,,,,,,,,,,
May,5,2019,25,Parthenon,5,8768,,,,,,,,,,
May,5,2019,9,Pass,5,26399,,,,,,,,,,
May,5,2019,15,PASSPORT,5,17757,,,,,,,,,,
May,5,2019,27,pay,5,7822,,,,,,,,,,
May,5,2019,34,pay bill,5,5549,,,,,,,,,,
May,5,2019,11,pay parking ticket,5,22840,,,,,,,,,,
May,5,2019,48,pay plan,5,3259,,,,,,,,,,
May,5,2019,9,pay property taxes,5,26399,,,,,,,,,,
May,5,2019,44,Pay scale,5,3772,,,,,,,,,,
May,5,2019,10,pay stub,5,24413,,,,,,,,,,
May,5,2019,13,pay water bill,5,20168,,,,,,,,,,
May,5,2019,14,Payment,5,18917,,,,,,,,,,
May,5,2019,169,payroll,5,222,,,,,,,,,,
May,5,2019,10,Pedestrian bridge,5,24413,,,,,,,,,,
May,5,2019,27,pension,5,7822,,,,,,,,,,
May,5,2019,15,pension calculator,5,17757,,,,,,,,,,
May,5,2019,11,pension self service,5,22840,,,,,,,,,,
May,5,2019,39,permit,5,4519,,,,,,,,,,
May,5,2019,17,permit application,5,15102,,,,,,,,,,
May,5,2019,11,permit bond,5,22840,,,,,,,,,,
May,5,2019,60,permits,5,2265,,,,,,,,,,
May,5,2019,10,Phone number,5,24413,,,,,,,,,,
May,5,2019,10,Pickleball,5,24413,,,,,,,,,,
May,5,2019,43,planning,5,3912,,,,,,,,,,
May,5,2019,38,planning commission,5,4689,,,,,,,,,,
May,5,2019,14,planning department,5,18917,,,,,,,,,,
May,5,2019,11,plumbing,5,22840,,,,,,,,,,
May,5,2019,106,police,5,840,,,,,,,,,,
May,5,2019,32,Police Department,5,6069,,,,,,,,,,
May,5,2019,21,Police media,5,11275,,,,,,,,,,
May,5,2019,101,police report,5,915,,,,,,,,,,
May,5,2019,43,Police reports,5,3912,,,,,,,,,,
May,5,2019,40,pool,5,4351,,,,,,,,,,
May,5,2019,12,pool permit,5,21410,,,,,,,,,,
May,5,2019,13,pool permits,5,20168,,,,,,,,,,
May,5,2019,19,Pothole repair,5,12942,,,,,,,,,,
May,5,2019,10,probate,5,24413,,,,,,,,,,
May,5,2019,11,probation,5,22840,,,,,,,,,,
May,5,2019,45,procurement,5,3654,,,,,,,,,,
May,5,2019,39,property,5,4519,,,,,,,,,,
May,5,2019,9,property accessor,5,26399,,,,,,,,,,
May,5,2019,32,property assessor,5,6069,,,,,,,,,,
May,5,2019,14,property assessors,5,18917,,,,,,,,,,
May,5,2019,9,property map,5,26399,,,,,,,,,,
May,5,2019,79,property maps,5,1429,,,,,,,,,,
May,5,2019,14,property records,5,18917,,,,,,,,,,
May,5,2019,32,property search,5,6069,,,,,,,,,,
May,5,2019,49,property tax,5,3146,,,,,,,,,,
May,5,2019,22,property tax records,5,10472,,,,,,,,,,
May,5,2019,45,property taxes,5,3654,,,,,,,,,,
May,5,2019,13,public record,5,20168,,,,,,,,,,
May,5,2019,34,Public records,5,5549,,,,,,,,,,
May,5,2019,88,public works,5,1187,,,,,,,,,,
May,5,2019,19,Purchasing,5,12942,,,,,,,,,,
May,5,2019,17,quit claim deed,5,15102,,,,,,,,,,
May,5,2019,10,Quitclaim deed,5,24413,,,,,,,,,,
May,5,2019,9,Real estate,5,26399,,,,,,,,,,
May,5,2019,9,real estate taxes,5,26399,,,,,,,,,,
May,5,2019,9,Recent booking,5,26399,,,,,,,,,,
May,5,2019,16,recent bookings,5,16227,,,,,,,,,,
May,5,2019,41,Records,5,4203,,,,,,,,,,
May,5,2019,10,records division,5,24413,,,,,,,,,,
May,5,2019,10,records request,5,24413,,,,,,,,,,
May,5,2019,45,recycle,5,3654,,,,,,,,,,
May,5,2019,72,Recycling,5,1668,,,,,,,,,,
May,5,2019,34,register of deeds,5,5549,,,,,,,,,,
May,5,2019,23,Report,5,9894,,,,,,,,,,
May,5,2019,19,report accident,5,12942,,,,,,,,,,
May,5,2019,10,report an accident,5,24413,,,,,,,,,,
May,5,2019,19,retirement,5,12942,,,,,,,,,,
May,5,2019,15,rfp,5,17757,,,,,,,,,,
May,5,2019,22,riverfront park,5,10472,,,,,,,,,,
May,5,2019,24,road closures,5,9261,,,,,,,,,,
May,5,2019,45,salaries,5,3654,,,,,,,,,,
May,5,2019,49,Salary,5,3146,,,,,,,,,,
May,5,2019,9,sample ballot,5,26399,,,,,,,,,,
May,5,2019,11,schedule b form,5,22840,,,,,,,,,,
May,5,2019,17,Schools,5,15102,,,,,,,,,,
May,5,2019,14,scooter,5,18917,,,,,,,,,,
May,5,2019,13,scooters,5,20168,,,,,,,,,,
May,5,2019,12,Search Nashville.gov,5,21410,,,,,,,,,,
May,5,2019,9,seasonal,5,26399,,,,,,,,,,
May,5,2019,14,Self service,5,18917,,,,,,,,,,
May,5,2019,11,Setbacks,5,22840,,,,,,,,,,
May,5,2019,25,Sevier park,5,8768,,,,,,,,,,
May,5,2019,12,sewer,5,21410,,,,,,,,,,
May,5,2019,9,sex offenders,5,26399,,,,,,,,,,
May,5,2019,13,Shelby bottoms,5,20168,,,,,,,,,,
May,5,2019,18,Shelby park,5,13846,,,,,,,,,,
May,5,2019,27,sheriff,5,7822,,,,,,,,,,
May,5,2019,13,sheriff department,5,20168,,,,,,,,,,
May,5,2019,20,sheriff office,5,11950,,,,,,,,,,
May,5,2019,66,Short term rental,5,1922,,,,,,,,,,
May,5,2019,9,Short Term Rental Map,5,26399,,,,,,,,,,
May,5,2019,11,short term rental permit,5,22840,,,,,,,,,,
May,5,2019,28,SHORT TERM RENTALS,5,7373,,,,,,,,,,
May,5,2019,15,sign ordinance,5,17757,,,,,,,,,,
May,5,2019,9,small business,5,26399,,,,,,,,,,
May,5,2019,18,small claims court,5,13846,,,,,,,,,,
May,5,2019,9,SNAP,5,26399,,,,,,,,,,
May,5,2019,11,Social services,5,22840,,,,,,,,,,
May,5,2019,9,solicitation,5,26399,,,,,,,,,,
May,5,2019,13,solid waste,5,20168,,,,,,,,,,
May,5,2019,15,sportsplex,5,17757,,,,,,,,,,
May,5,2019,13,staff,5,20168,,,,,,,,,,
May,5,2019,20,staff directory,5,11950,,,,,,,,,,
May,5,2019,42,STD,5,4063,,,,,,,,,,
May,5,2019,19,Std testing,5,12942,,,,,,,,,,
May,5,2019,12,storm water,5,21410,,,,,,,,,,
May,5,2019,28,stormwater,5,7373,,,,,,,,,,
May,5,2019,29,strp,5,7012,,,,,,,,,,
May,5,2019,12,sumd,5,21410,,,,,,,,,,
May,5,2019,31,summer camp,5,6392,,,,,,,,,,
May,5,2019,19,summer camps,5,12942,,,,,,,,,,
May,5,2019,9,summer program,5,26399,,,,,,,,,,
May,5,2019,21,Summer programs,5,11275,,,,,,,,,,
May,5,2019,11,Swimming pool,5,22840,,,,,,,,,,
May,5,2019,10,swimming pools,5,24413,,,,,,,,,,
May,5,2019,26,tag renewal,5,8239,,,,,,,,,,
May,5,2019,9,Tags,5,26399,,,,,,,,,,
May,5,2019,11,tax assessor,5,22840,,,,,,,,,,
May,5,2019,13,tax records,5,20168,,,,,,,,,,
May,5,2019,12,Taxes,5,21410,,,,,,,,,,
May,5,2019,19,tickets,5,12942,,,,,,,,,,
May,5,2019,10,To view a complaint made against you,5,24413,,,,,,,,,,
May,5,2019,20,Traffic,5,11950,,,,,,,,,,
May,5,2019,11,traffic accidents,5,22840,,,,,,,,,,
May,5,2019,21,traffic tickets,5,11275,,,,,,,,,,
May,5,2019,10,training,5,24413,,,,,,,,,,
May,5,2019,51,trash,5,2959,,,,,,,,,,
May,5,2019,20,trash pick up,5,11950,,,,,,,,,,
May,5,2019,39,TRUSTEE,5,4519,,,,,,,,,,
May,5,2019,14,two rivers mansion,5,18917,,,,,,,,,,
May,5,2019,9,Unemployment,5,26399,,,,,,,,,,
May,5,2019,9,usedirect,5,26399,,,,,,,,,,
May,5,2019,14,vender,5,18917,,,,,,,,,,
May,5,2019,9,vendor,5,26399,,,,,,,,,,
May,5,2019,9,voter registration,5,26399,,,,,,,,,,
May,5,2019,10,voya,5,24413,,,,,,,,,,
May,5,2019,9,wanted,5,26399,,,,,,,,,,
May,5,2019,27,warrant,5,7822,,,,,,,,,,
May,5,2019,13,warrant search,5,20168,,,,,,,,,,
May,5,2019,49,Warrants,5,3146,,,,,,,,,,
May,5,2019,58,water,5,2414,,,,,,,,,,
May,5,2019,15,water bill,5,17757,,,,,,,,,,
May,5,2019,16,water quality,5,16227,,,,,,,,,,
May,5,2019,18,water services,5,13846,,,,,,,,,,
May,5,2019,24,wave country,5,9261,,,,,,,,,,
May,5,2019,14,weather,5,18917,,,,,,,,,,
May,5,2019,34,webpro,5,5549,,,,,,,,,,
May,5,2019,10,wedding,5,24413,,,,,,,,,,
May,5,2019,9,wendy long,5,26399,,,,,,,,,,
May,5,2019,21,Wic,5,11275,,,,,,,,,,
May,5,2019,106,zoning,5,840,,,,,,,,,,
May,5,2019,19,zoning code,5,12942,,,,,,,,,,
May,5,2019,9,Zoning codes,5,26399,,,,,,,,,,
May,5,2019,28,zoning map,5,7373,,,,,,,,,,
May,5,2019,12,ZONING ORDINANCE,5,21410,,,,,,,,,,
June,6,2019,8,Fire,6,28780,,,,,,,,,,
June,6,2019,9,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">lumpeks online</a>",6,26399,,,,,,,,,,
June,6,2019,8,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a>",6,28780,,,,,,,,,,
June,6,2019,8,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a></h1>",6,28780,,,,,,,,,,
June,6,2019,18,15c2-12,6,13846,,,,,,,,,,
June,6,2019,12,2019 pay plan,6,21410,,,,,,,,,,
June,6,2019,8,2020 budget,6,28780,,,,,,,,,,
June,6,2019,19,2020 pay plan,6,12942,,,,,,,,,,
June,6,2019,8,2020 pay scale,6,28780,,,,,,,,,,
June,6,2019,13,720 form,6,20168,,,,,,,,,,
June,6,2019,10,accident,6,24413,,,,,,,,,,
June,6,2019,106,accident report,6,840,,,,,,,,,,
June,6,2019,49,accident reports,6,3146,,,,,,,,,,
June,6,2019,10,accidents,6,24413,,,,,,,,,,
June,6,2019,13,Active inmates,6,20168,,,,,,,,,,
June,6,2019,14,address,6,18917,,,,,,,,,,
June,6,2019,11,Adoption,6,22840,,,,,,,,,,
June,6,2019,10,agenda,6,24413,,,,,,,,,,
June,6,2019,16,airbnb,6,16227,,,,,,,,,,
June,6,2019,15,alarm registration,6,17757,,,,,,,,,,
June,6,2019,8,Alcohol,6,28780,,,,,,,,,,
June,6,2019,30,animal control,6,6674,,,,,,,,,,
June,6,2019,20,animal shelter,6,11950,,,,,,,,,,
June,6,2019,13,annual enrollment,6,20168,,,,,,,,,,
June,6,2019,9,APC-100,6,26399,,,,,,,,,,
June,6,2019,19,application,6,12942,,,,,,,,,,
June,6,2019,8,ar2a,6,28780,,,,,,,,,,
June,6,2019,19,archives,6,12942,,,,,,,,,,
June,6,2019,32,Arrest,6,6069,,,,,,,,,,
June,6,2019,16,arrest record,6,16227,,,,,,,,,,
June,6,2019,38,arrest records,6,4689,,,,,,,,,,
June,6,2019,8,arrest reports,6,28780,,,,,,,,,,
June,6,2019,31,arrests,6,6392,,,,,,,,,,
June,6,2019,20,Assessor,6,11950,,,,,,,,,,
June,6,2019,30,Assessor of property,6,6674,,,,,,,,,,
June,6,2019,62,assessor of property/webpro,6,2152,,,,,,,,,,
June,6,2019,11,assisted living,6,22840,,,,,,,,,,
June,6,2019,23,auction,6,9894,,,,,,,,,,
June,6,2019,10,BACKGROUND CHECK,6,24413,,,,,,,,,,
June,6,2019,14,banner,6,18917,,,,,,,,,,
June,6,2019,19,bao,6,12942,,,,,,,,,,
June,6,2019,26,beer board,6,8239,,,,,,,,,,
June,6,2019,9,benefit board,6,26399,,,,,,,,,,
June,6,2019,48,benefits,6,3259,,,,,,,,,,
June,6,2019,14,Bereavement,6,18917,,,,,,,,,,
June,6,2019,8,bicentennial park,6,28780,,,,,,,,,,
June,6,2019,16,bid,6,16227,,,,,,,,,,
June,6,2019,35,bids,6,5316,,,,,,,,,,
June,6,2019,8,Big band dances,6,28780,,,,,,,,,,
June,6,2019,12,Bill pay,6,21410,,,,,,,,,,
June,6,2019,76,Birth certificate,6,1527,,,,,,,,,,
June,6,2019,27,birth certificates,6,7822,,,,,,,,,,
June,6,2019,8,BL2018-1413,6,28780,,,,,,,,,,
June,6,2019,27,bl2018-1416,6,7822,,,,,,,,,,
June,6,2019,14,bl2019-1624,6,18917,,,,,,,,,,
June,6,2019,10,BL2019-1631,6,24413,,,,,,,,,,
June,6,2019,22,BL2019-1633,6,10472,,,,,,,,,,
June,6,2019,9,Bl2019-1634,6,26399,,,,,,,,,,
June,6,2019,12,BL2019-1645,6,21410,,,,,,,,,,
June,6,2019,8,bl2019-1654,6,28780,,,,,,,,,,
June,6,2019,12,BL2019-1659,6,21410,,,,,,,,,,
June,6,2019,11,Blue Ribbon report,6,22840,,,,,,,,,,
June,6,2019,18,bond,6,13846,,,,,,,,,,
June,6,2019,12,Booking,6,21410,,,,,,,,,,
June,6,2019,14,Brush,6,18917,,,,,,,,,,
June,6,2019,10,Brush Collection,6,24413,,,,,,,,,,
June,6,2019,37,brush pick up,6,4896,,,,,,,,,,
June,6,2019,37,Brush pickup,6,4896,,,,,,,,,,
June,6,2019,8,Brush removal,6,28780,,,,,,,,,,
June,6,2019,46,budget,6,3497,,,,,,,,,,
June,6,2019,11,building code,6,22840,,,,,,,,,,
June,6,2019,10,building codes,6,24413,,,,,,,,,,
June,6,2019,45,building permit,6,3654,,,,,,,,,,
June,6,2019,57,building permits,6,2492,,,,,,,,,,
June,6,2019,10,bulk item,6,24413,,,,,,,,,,
June,6,2019,13,bulk item pickup,6,20168,,,,,,,,,,
June,6,2019,17,Bulk pick up,6,15102,,,,,,,,,,
June,6,2019,20,bulk pickup,6,11950,,,,,,,,,,
June,6,2019,13,burn permit,6,20168,,,,,,,,,,
June,6,2019,66,business license,6,1922,,,,,,,,,,
June,6,2019,12,business tax,6,21410,,,,,,,,,,
June,6,2019,12,business tax license,6,21410,,,,,,,,,,
June,6,2019,13,bza,6,20168,,,,,,,,,,
June,6,2019,17,cafr,6,15102,,,,,,,,,,
June,6,2019,16,calendar,6,16227,,,,,,,,,,
June,6,2019,9,calender,6,26399,,,,,,,,,,
June,6,2019,13,Car accident,6,20168,,,,,,,,,,
June,6,2019,9,car accident report,6,26399,,,,,,,,,,
June,6,2019,22,career,6,10472,,,,,,,,,,
June,6,2019,39,careers,6,4519,,,,,,,,,,
June,6,2019,11,Case,6,22840,,,,,,,,,,
June,6,2019,12,case number,6,21410,,,,,,,,,,
June,6,2019,8,cases,6,28780,,,,,,,,,,
June,6,2019,40,centennial park,6,4351,,,,,,,,,,
June,6,2019,27,certificate of occupancy,6,7822,,,,,,,,,,
June,6,2019,19,charter,6,12942,,,,,,,,,,
June,6,2019,8,check stub,6,28780,,,,,,,,,,
June,6,2019,13,chickens,6,20168,,,,,,,,,,
June,6,2019,8,child support,6,28780,,,,,,,,,,
June,6,2019,8,CIB,6,28780,,,,,,,,,,
June,6,2019,17,circuit court,6,15102,,,,,,,,,,
June,6,2019,14,Civil court,6,18917,,,,,,,,,,
June,6,2019,79,civil service,6,1429,,,,,,,,,,
June,6,2019,10,civil service commission,6,24413,,,,,,,,,,
June,6,2019,79,civil service rules,6,1429,,,,,,,,,,
June,6,2019,11,classes,6,22840,,,,,,,,,,
June,6,2019,12,clerk and master,6,21410,,,,,,,,,,
June,6,2019,13,code,6,20168,,,,,,,,,,
June,6,2019,125,codes,6,582,,,,,,,,,,
June,6,2019,27,codes administration,6,7822,,,,,,,,,,
June,6,2019,8,codes department,6,28780,,,,,,,,,,
June,6,2019,19,collections,6,12942,,,,,,,,,,
June,6,2019,12,community centers,6,21410,,,,,,,,,,
June,6,2019,9,community oversight,6,26399,,,,,,,,,,
June,6,2019,27,COMMUNITY OVERSIGHT BOARD,6,7822,,,,,,,,,,
June,6,2019,11,Complaints,6,22840,,,,,,,,,,
June,6,2019,9,complexion,6,26399,,,,,,,,,,
June,6,2019,12,composting,6,21410,,,,,,,,,,
June,6,2019,8,Contact,6,28780,,,,,,,,,,
June,6,2019,8,contract,6,28780,,,,,,,,,,
June,6,2019,11,contract search,6,22840,,,,,,,,,,
June,6,2019,8,Contractor license,6,28780,,,,,,,,,,
June,6,2019,11,contracts,6,22840,,,,,,,,,,
June,6,2019,9,convenience Center,6,26399,,,,,,,,,,
June,6,2019,10,convenience centers,6,24413,,,,,,,,,,
June,6,2019,15,convience centers,6,17757,,,,,,,,,,
June,6,2019,17,copy of GED,6,15102,,,,,,,,,,
June,6,2019,25,Copy of Police Report,6,8768,,,,,,,,,,
June,6,2019,35,council,6,5316,,,,,,,,,,
June,6,2019,10,Council agenda,6,24413,,,,,,,,,,
June,6,2019,8,council district map,6,28780,,,,,,,,,,
June,6,2019,8,council districts,6,28780,,,,,,,,,,
June,6,2019,8,council meeting,6,28780,,,,,,,,,,
June,6,2019,19,county clerk,6,12942,,,,,,,,,,
June,6,2019,10,Court,6,24413,,,,,,,,,,
June,6,2019,21,court records,6,11275,,,,,,,,,,
June,6,2019,13,Courts,6,20168,,,,,,,,,,
June,6,2019,10,Crash report,6,24413,,,,,,,,,,
June,6,2019,18,crime,6,13846,,,,,,,,,,
June,6,2019,28,crime map,6,7373,,,,,,,,,,
June,6,2019,25,Criminal court,6,8768,,,,,,,,,,
June,6,2019,40,criminal court clerk,6,4351,,,,,,,,,,
June,6,2019,13,criminal records,6,20168,,,,,,,,,,
June,6,2019,8,Cumberland Park,6,28780,,,,,,,,,,
June,6,2019,12,curfew,6,21410,,,,,,,,,,
June,6,2019,8,dadu,6,28780,,,,,,,,,,
June,6,2019,12,data,6,21410,,,,,,,,,,
June,6,2019,8,David l Felts,6,28780,,,,,,,,,,
June,6,2019,10,davidson county,6,24413,,,,,,,,,,
June,6,2019,9,davidson county clerk,6,26399,,,,,,,,,,
June,6,2019,55,dcso,6,2624,,,,,,,,,,
June,6,2019,10,dead animal,6,24413,,,,,,,,,,
June,6,2019,8,death certificates,6,28780,,,,,,,,,,
June,6,2019,10,deed,6,24413,,,,,,,,,,
June,6,2019,13,Deeds,6,20168,,,,,,,,,,
June,6,2019,11,delayed accident report,6,22840,,,,,,,,,,
June,6,2019,12,demolition permit,6,21410,,,,,,,,,,
June,6,2019,11,Dental,6,22840,,,,,,,,,,
June,6,2019,12,development tracker,6,21410,,,,,,,,,,
June,6,2019,39,directory,6,4519,,,,,,,,,,
June,6,2019,9,District attorney,6,26399,,,,,,,,,,
June,6,2019,16,district map,6,16227,,,,,,,,,,
June,6,2019,10,districts,6,24413,,,,,,,,,,
June,6,2019,35,Divorce,6,5316,,,,,,,,,,
June,6,2019,8,Divorce records,6,28780,,,,,,,,,,
June,6,2019,38,DMV,6,4689,,,,,,,,,,
June,6,2019,16,do not knock,6,16227,,,,,,,,,,
June,6,2019,12,dog pound,6,21410,,,,,,,,,,
June,6,2019,13,Dogs,6,20168,,,,,,,,,,
June,6,2019,8,driver license,6,28780,,,,,,,,,,
June,6,2019,28,drivers license,6,7373,,,,,,,,,,
June,6,2019,11,drug task force,6,22840,,,,,,,,,,
June,6,2019,20,Dump,6,11950,,,,,,,,,,
June,6,2019,9,Dylan Shaw,6,26399,,,,,,,,,,
June,6,2019,13,e permit,6,20168,,,,,,,,,,
June,6,2019,50,e permits,6,3044,,,,,,,,,,
June,6,2019,9,EAP,6,26399,,,,,,,,,,
June,6,2019,15,early voting,6,17757,,,,,,,,,,
June,6,2019,67,ebid,6,1872,,,,,,,,,,
June,6,2019,18,ebt,6,13846,,,,,,,,,,
June,6,2019,14,Education,6,18917,,,,,,,,,,
June,6,2019,31,election,6,6392,,,,,,,,,,
June,6,2019,18,election Commission,6,13846,,,,,,,,,,
June,6,2019,14,election results,6,18917,,,,,,,,,,
June,6,2019,12,elections,6,21410,,,,,,,,,,
June,6,2019,10,electrical permit,6,24413,,,,,,,,,,
June,6,2019,65,email,6,1975,,,,,,,,,,
June,6,2019,14,employee benefits,6,18917,,,,,,,,,,
June,6,2019,11,employee directory,6,22840,,,,,,,,,,
June,6,2019,15,employee salaries,6,17757,,,,,,,,,,
June,6,2019,95,employee self service,6,1025,,,,,,,,,,
June,6,2019,8,employee selfservice,6,28780,,,,,,,,,,
June,6,2019,86,employment,6,1234,,,,,,,,,,
June,6,2019,12,EMS,6,21410,,,,,,,,,,
June,6,2019,27,epav,6,7822,,,,,,,,,,
June,6,2019,12,epermit,6,21410,,,,,,,,,,
June,6,2019,40,epermits,6,4351,,,,,,,,,,
June,6,2019,130,ESS,6,521,,,,,,,,,,
June,6,2019,10,ESS Payroll,6,24413,,,,,,,,,,
June,6,2019,12,excess proceeds,6,21410,,,,,,,,,,
June,6,2019,11,fairgrounds,6,22840,,,,,,,,,,
June,6,2019,9,farmers market,6,26399,,,,,,,,,,
June,6,2019,21,fences,6,11275,,,,,,,,,,
June,6,2019,50,finance,6,3044,,,,,,,,,,
June,6,2019,15,fingerprint,6,17757,,,,,,,,,,
June,6,2019,11,Fingerprinting,6,22840,,,,,,,,,,
June,6,2019,19,fire department,6,12942,,,,,,,,,,
June,6,2019,22,fire marshal,6,10472,,,,,,,,,,
June,6,2019,10,fireworks,6,24413,,,,,,,,,,
June,6,2019,8,flow test,6,28780,,,,,,,,,,
June,6,2019,10,FMLA,6,24413,,,,,,,,,,
June,6,2019,8,food protection services,6,28780,,,,,,,,,,
June,6,2019,16,food truck,6,16227,,,,,,,,,,
June,6,2019,18,forms,6,13846,,,,,,,,,,
June,6,2019,9,fort nashborough,6,26399,,,,,,,,,,
June,6,2019,13,fort negley,6,20168,,,,,,,,,,
June,6,2019,29,Ged,6,7012,,,,,,,,,,
June,6,2019,24,general sessions court,6,9261,,,,,,,,,,
June,6,2019,19,get new car title,6,12942,,,,,,,,,,
June,6,2019,68,gis,6,1833,,,,,,,,,,
June,6,2019,10,Golf,6,24413,,,,,,,,,,
June,6,2019,15,Google,6,17757,,,,,,,,,,
June,6,2019,9,grease trap,6,26399,,,,,,,,,,
June,6,2019,8,GS839257,6,28780,,,,,,,,,,
June,6,2019,25,head start,6,8768,,,,,,,,,,
June,6,2019,16,Health department,6,16227,,,,,,,,,,
June,6,2019,16,health policy plan,6,16227,,,,,,,,,,
June,6,2019,14,Hermitage community center,6,18917,,,,,,,,,,
June,6,2019,9,Hit and run,6,26399,,,,,,,,,,
June,6,2019,14,holiday,6,18917,,,,,,,,,,
